customer_id,request_id,complaint_category,complaint_description,complaint_date,status,resolution_notes,resolved_date
CUST02271,5791,Plan Change,Veniam dolores impedit rem molestias illo nisi nemo similique quae.,2025-05-12 07:07:36,Resolved,Explicabo sint error minima quisquam vero iste modi est laudantium impedit reiciendis deserunt ipsam.,2025-05-14 07:07:36
CUST02271,5792,Service Quality,Debitis est nisi illum neque nemo.,2024-10-25 08:44:30,Closed,Odio ratione similique quisquam aspernatur illo necessitatibus magnam eum assumenda rerum nemo ratione.,2024-10-31 08:44:30
CUST02272,5794,SIM Activation,Soluta consequuntur natus delectus unde odio soluta eum minima error iste.,2025-04-02 01:49:27,Closed,Minus illo error ea vel amet qui delectus libero necessitatibus laudantium velit.,2025-04-07 01:49:27
CUST02274,5798,Service Quality,Vero voluptatibus quos molestiae eos necessitatibus sequi cumque explicabo dolore doloribus aliquid hic.,2025-06-16 16:12:25,Resolved,Explicabo ipsa a nihil cupiditate laudantium reiciendis error pariatur cumque earum magni perferendis ad odit laudantium.,2025-06-19 16:12:25
CUST02274,5799,Slow Internet,Deleniti sunt eveniet facere eius quos.,2026-01-17 13:36:36,Open,,
CUST02274,5800,Billing Issue,Esse fugit expedita corrupti necessitatibus laudantium excepturi error consequatur doloremque itaque tempore.,2025-12-20 03:46:44,Open,,
CUST02276,5806,Network Issue,Impedit pariatur tenetur reiciendis sunt voluptates doloribus ipsum quibusdam quam reprehenderit veniam.,2026-04-16 04:11:54,Closed,Perspiciatis libero nihil fuga totam sapiente quis aperiam consequuntur distinctio.,2026-04-23 04:11:54
CUST02278,5808,Fiber Issue,Accusamus minus nobis optio expedita cum sapiente ipsam quos dolores.,2026-01-26 18:03:48,Open,,
CUST02278,5809,Recharge Failure,Corrupti debitis unde excepturi vel nemo iste molestias velit.,2025-08-14 22:27:42,Resolved,Omnis excepturi et incidunt incidunt id aspernatur delectus nulla dolorum consectetur vitae consequuntur similique quod accusantium.,2025-08-20 22:27:42
CUST02279,5810,Billing Issue,Perspiciatis fuga dolore eaque minima quidem.,2026-06-27 12:37:29,In Progress,,
CUST02279,5813,Service Quality,Nisi fugiat id dolor assumenda aliquid iusto dolores sint fuga iste deserunt odit.,2025-07-02 20:16:31,In Progress,,
CUST02280,5814,Service Quality,Cupiditate vero vero consequatur voluptates quae voluptas consectetur delectus in.,2025-08-30 21:03:52,In Progress,,
CUST02280,5815,Fiber Issue,Repellendus enim labore illo perferendis ab.,2026-05-28 01:35:01,Closed,Libero ipsum nulla aliquam quisquam tempore mollitia rerum architecto quam iusto.,2026-05-29 01:35:01
CUST02280,5816,Network Issue,Dolor minima quisquam modi unde reprehenderit non culpa beatae.,2025-01-02 03:09:01,Closed,Unde rem mollitia error aperiam laborum dolores.,2025-01-08 03:09:01
CUST02281,5818,Network Issue,Vero accusantium deleniti nesciunt suscipit dicta ut est rerum illum culpa ipsum autem minima.,2025-02-22 05:57:35,Closed,Quam sapiente quo dolores officia veniam exercitationem tenetur natus maxime recusandae.,2025-02-24 05:57:35
CUST02281,5819,Slow Internet,Animi sint nobis magni laboriosam aspernatur nesciunt cupiditate.,2025-10-01 06:20:58,In Progress,,
CUST02282,5820,Network Issue,Sit iste commodi dolorem hic repudiandae fugiat est magnam blanditiis possimus eaque.,2024-11-04 08:04:35,Closed,Repudiandae nobis dicta at amet aliquam vero sed repellendus delectus sit iure quas explicabo.,2024-11-08 08:04:35
CUST02282,5821,Recharge Failure,Optio veniam omnis aperiam aliquid quidem placeat illo provident rerum.,2025-01-02 19:25:22,Resolved,Expedita non optio minima doloremque natus expedita quas quisquam numquam ducimus expedita nostrum.,2025-01-04 19:25:22
CUST02282,5823,Recharge Failure,Doloribus ut similique vitae repudiandae quo eius debitis cum nobis quasi earum vero.,2025-04-09 09:25:29,In Progress,,
CUST02283,5824,Fiber Issue,A quae blanditiis in corporis tempora modi qui rerum.,2025-04-12 04:20:07,Closed,Sunt ipsum sapiente ullam molestiae expedita facere natus assumenda nemo beatae suscipit facilis nulla.,2025-04-16 04:20:07
CUST02284,5825,Network Issue,Eligendi dolorem provident magnam hic alias nemo itaque qui dolores magnam assumenda quidem.,2024-09-29 06:48:28,Open,,
CUST02284,5826,Recharge Failure,Magni dolores necessitatibus saepe cum eos nulla at nulla temporibus incidunt molestiae illum.,2025-02-01 15:07:44,Open,,
CUST02285,5828,Slow Internet,Autem dicta neque odit quisquam dolores explicabo dolorem laborum.,2026-06-15 11:11:57,Closed,Iusto quam veritatis quae eligendi totam soluta porro.,2026-06-17 11:11:57
CUST02285,5829,Fiber Issue,Itaque dolorem accusantium quos est eaque facilis veritatis repellendus mollitia sint consequuntur.,2025-05-02 16:00:21,Resolved,Inventore et fugit sint sit eum molestias minus reiciendis sit officiis.,2025-05-04 16:00:21
CUST02285,5830,Slow Internet,Laudantium sint itaque numquam cumque iste ex placeat ipsum.,2026-05-31 16:12:37,Resolved,Laudantium sunt veniam inventore quod aspernatur occaecati.,2026-06-04 16:12:37
CUST02286,5831,Fiber Issue,Autem dolore fugit tenetur facere dolor dolor libero.,2024-10-03 09:20:31,In Progress,,
CUST02287,5833,Plan Change,Quia eveniet recusandae omnis tempora eligendi voluptatibus voluptatibus suscipit iste nostrum pariatur accusamus.,2026-01-24 05:54:33,Open,,
CUST02287,5835,Billing Issue,Iure ratione animi reiciendis deleniti est commodi doloribus cumque labore molestiae.,2024-07-30 19:04:44,In Progress,,
CUST02288,5837,Slow Internet,Voluptate libero officiis pariatur corporis odit quia.,2025-08-01 16:49:45,Resolved,Voluptate id ducimus incidunt sapiente temporibus nihil maxime amet voluptatem doloribus dicta.,2025-08-05 16:49:45
CUST02289,5839,Service Quality,Culpa earum at qui harum temporibus quae nesciunt.,2025-09-25 17:59:40,In Progress,,
CUST02289,5840,Service Quality,Nihil asperiores laudantium adipisci nesciunt delectus eius aliquid voluptate nostrum ipsa aperiam deserunt.,2024-07-29 21:34:43,Open,,
CUST02290,5841,Recharge Failure,Consequuntur numquam voluptatum quas placeat facere officia ipsam numquam incidunt temporibus tempora.,2025-01-02 14:30:06,Closed,Nam sapiente labore tempore omnis earum repellat quisquam harum iste libero velit deleniti.,2025-01-07 14:30:06
CUST02291,5844,Recharge Failure,Et totam rerum accusantium quasi occaecati consequatur.,2024-12-06 06:05:49,In Progress,,
CUST02292,5846,Plan Change,Deserunt minus quis vel soluta quasi deleniti iusto error repudiandae blanditiis saepe.,2025-09-03 18:52:51,Closed,Sequi voluptatem illo neque delectus inventore nostrum nam.,2025-09-05 18:52:51
CUST02292,5847,Billing Issue,Itaque rerum beatae dolores non quaerat atque tenetur suscipit ratione maxime placeat fugit.,2026-04-17 03:08:07,Open,,
CUST02293,5848,Fiber Issue,Ea nam nihil minima dolores voluptas dignissimos.,2025-03-15 04:23:14,Open,,
CUST02295,5850,Network Issue,Quis fuga perferendis dolorem neque suscipit ea occaecati molestiae est labore omnis porro.,2025-02-11 06:07:01,In Progress,,
CUST02296,5852,Recharge Failure,Dicta fugiat hic iusto quae perspiciatis autem nemo necessitatibus autem ipsam.,2025-07-18 20:39:37,Closed,Minus dolorum quidem saepe occaecati magni adipisci doloremque ullam.,2025-07-24 20:39:37
CUST02296,5853,Plan Change,Eligendi occaecati vero amet accusamus beatae fugiat soluta asperiores doloribus dolore molestias.,2025-03-29 15:43:25,Closed,Voluptates sit reprehenderit tempore quod quo eveniet occaecati eius distinctio.,2025-03-31 15:43:25
CUST02297,5854,Fiber Issue,Quos temporibus fugiat perferendis quia impedit unde.,2025-11-04 01:48:53,Resolved,Non accusantium hic soluta quam non tempora.,2025-11-11 01:48:53
CUST02298,5856,Fiber Issue,Magni est delectus consequatur non architecto recusandae magnam maxime repellat.,2025-06-13 01:25:44,In Progress,,
CUST02298,5857,Recharge Failure,Sint aperiam voluptate consequatur debitis corporis consequatur reiciendis blanditiis autem commodi.,2024-09-20 21:22:00,In Progress,,
CUST02298,5858,Billing Issue,Qui optio rem consequatur exercitationem delectus exercitationem earum minima repellat eos odio odit.,2025-05-07 21:54:00,In Progress,,
CUST02300,5862,Slow Internet,Aspernatur laborum at nostrum quasi explicabo quasi soluta voluptates ullam.,2026-04-25 01:25:53,Closed,Accusantium eum rerum incidunt adipisci consectetur eum.,2026-04-27 01:25:53
CUST02301,5863,Call Drop,Nobis magnam saepe incidunt libero dolores voluptates quaerat eaque.,2026-04-17 20:17:27,Open,,
CUST02301,5864,Plan Change,Similique rem deserunt ipsam id temporibus.,2025-01-13 20:14:16,Resolved,Velit reprehenderit fugit commodi ipsam nobis similique fugiat sint fugit dolorum.,2025-01-17 20:14:16
CUST02301,5866,Call Drop,Est dolor ipsa dolorem dolore culpa iure ipsum itaque consequatur.,2024-08-09 17:30:42,Open,,
CUST02302,5867,Slow Internet,Soluta illum adipisci adipisci autem minus.,2024-07-01 04:22:43,Open,,
CUST02302,5868,Slow Internet,Maxime nisi voluptatem optio pariatur corporis alias itaque.,2024-07-28 14:30:24,Resolved,Fuga nostrum qui et itaque dolore velit excepturi esse eligendi.,2024-07-31 14:30:24
CUST02303,5870,Plan Change,Eius reiciendis ipsum quae officiis placeat atque voluptas.,2024-07-01 21:19:22,Resolved,Cupiditate exercitationem at laborum alias id eos.,2024-07-02 21:19:22
CUST02305,5872,Billing Issue,Architecto unde voluptates quaerat debitis ipsum quasi exercitationem consectetur blanditiis commodi nesciunt.,2025-06-25 22:57:13,Closed,Animi totam quos exercitationem explicabo provident velit iste sint necessitatibus perferendis nobis cum qui cumque repellat.,2025-06-28 22:57:13
CUST02305,5873,Call Drop,Earum iure nulla eveniet animi suscipit perferendis fuga at vero nisi.,2025-02-27 22:04:52,Open,,
CUST02305,5875,Plan Change,Deleniti saepe consectetur ea fugiat impedit quis totam cum suscipit quia sunt necessitatibus.,2025-03-13 09:06:49,Resolved,Magnam reprehenderit mollitia aliquam in neque hic facilis voluptate esse quibusdam ducimus autem.,2025-03-16 09:06:49
CUST02306,5877,SIM Activation,Explicabo dolor culpa earum earum expedita tenetur blanditiis dicta at.,2024-08-06 07:59:31,Resolved,Nulla possimus eligendi quos illo itaque cum eaque alias ipsum adipisci debitis.,2024-08-12 07:59:31
CUST02306,5878,SIM Activation,Dicta occaecati quod eligendi eligendi omnis blanditiis facilis id quam blanditiis non.,2025-01-25 21:45:17,Resolved,Dolore modi sed dolor nisi omnis tenetur voluptates consectetur omnis ipsum unde dolores maxime doloremque id.,2025-01-29 21:45:17
CUST02308,5882,Network Issue,Ab perspiciatis autem sequi et mollitia voluptatem odit.,2025-06-13 20:10:51,In Progress,,
CUST02309,5883,Billing Issue,Occaecati eaque commodi error repudiandae molestiae veniam occaecati in ipsum.,2026-04-09 10:38:16,Closed,Odit delectus ab vitae inventore nostrum velit illo cum occaecati pariatur.,2026-04-14 10:38:16
CUST02310,5885,Recharge Failure,Dolores reprehenderit aut quisquam reiciendis ex iusto.,2025-01-10 12:29:09,In Progress,,
CUST02310,5886,Service Quality,Unde facere odio consequatur porro sint expedita quibusdam optio.,2024-12-13 19:59:33,Resolved,Architecto non rerum accusantium eum nesciunt rerum atque.,2024-12-18 19:59:33
CUST02310,5887,Service Quality,Ipsum aliquam praesentium facilis occaecati praesentium.,2025-06-13 16:38:48,In Progress,,
CUST02311,5890,SIM Activation,Temporibus laboriosam tempora similique error delectus maiores corporis at eius ipsa.,2025-03-07 18:24:52,Closed,Quisquam eaque quaerat ratione architecto quam ullam mollitia rerum aliquid.,2025-03-08 18:24:52
CUST02313,5893,Call Drop,Quidem ut repudiandae voluptatum amet cumque a placeat.,2026-02-01 06:29:29,In Progress,,
CUST02314,5896,Network Issue,Suscipit eius rem asperiores dignissimos reiciendis.,2024-12-14 01:50:18,Resolved,A facilis in praesentium a rerum minima assumenda itaque distinctio minima quasi laboriosam aut repellat.,2024-12-18 01:50:18
CUST02314,5898,Network Issue,Temporibus eum blanditiis libero autem fuga enim error.,2024-08-23 00:23:34,Open,,
CUST02315,5899,Plan Change,Quo et repellat voluptatum porro quasi hic fuga maiores blanditiis error neque.,2025-07-18 00:05:24,Resolved,Atque similique facere laudantium accusantium blanditiis ex nesciunt.,2025-07-22 00:05:24
CUST02315,5900,Network Issue,Debitis vitae aut nesciunt iusto soluta.,2024-12-28 17:03:09,Open,,
CUST02316,5901,SIM Activation,Pariatur eveniet labore doloremque recusandae nihil.,2025-11-16 18:35:23,In Progress,,
CUST02316,5902,SIM Activation,Nulla accusantium ea accusamus necessitatibus laudantium at soluta dignissimos iure.,2024-12-07 17:49:42,In Progress,,
CUST02316,5903,Network Issue,Voluptas sunt odio sit repellat recusandae necessitatibus cupiditate ut adipisci tempore.,2025-11-23 23:24:47,In Progress,,
CUST02317,5904,Network Issue,Incidunt officia voluptate ut doloribus perspiciatis asperiores illo quidem mollitia.,2025-08-03 15:46:37,Closed,Enim veniam reprehenderit culpa est natus itaque dolores dicta quas ipsa quibusdam iure autem ut.,2025-08-05 15:46:37
CUST02317,5905,Plan Change,Similique corrupti dolores eveniet dicta suscipit nobis.,2026-06-19 16:27:13,In Progress,,
CUST02318,5909,Recharge Failure,Tempora nostrum tenetur quis nisi ratione occaecati ipsum.,2025-05-12 07:46:44,Open,,
CUST02319,5910,Billing Issue,Quibusdam hic velit quisquam porro quaerat.,2025-02-14 03:53:41,Closed,Dicta aspernatur facilis voluptatem deserunt reprehenderit blanditiis harum dolor debitis harum sapiente vero.,2025-02-15 03:53:41
CUST02319,5911,SIM Activation,Non dicta doloremque placeat incidunt cupiditate quae quidem optio temporibus fugiat.,2025-04-03 16:06:07,Closed,Iste rem eius aperiam et provident harum sit id.,2025-04-04 16:06:07
CUST02319,5912,Fiber Issue,Non porro dolorem quae deleniti temporibus nostrum cum.,2026-05-23 17:52:01,Closed,Omnis laborum reiciendis doloremque debitis quaerat repellat dolorem magni numquam impedit at provident repudiandae ea molestiae.,2026-05-27 17:52:01
CUST02320,5914,Recharge Failure,Facilis dignissimos eos quaerat minima cupiditate laboriosam adipisci odit rem expedita.,2025-03-06 12:40:48,Resolved,Quam enim quos alias maxime mollitia illum similique placeat minus fugit.,2025-03-10 12:40:48
CUST02320,5915,SIM Activation,Libero voluptatibus dolores hic facere explicabo et vero vitae assumenda sint.,2025-12-19 21:41:26,Open,,
CUST02321,5916,Plan Change,Quaerat numquam ipsum incidunt eveniet eius temporibus quas doloribus deserunt ad culpa.,2025-10-29 10:09:07,Open,,
CUST02321,5917,Recharge Failure,Assumenda aut vitae accusamus dolore laboriosam animi.,2024-10-26 16:08:03,Open,,
CUST02321,5918,Plan Change,Fuga cupiditate unde vero quam tempore voluptate ut officiis.,2025-04-22 05:14:53,In Progress,,
CUST02322,5919,Recharge Failure,Ut voluptatem inventore quaerat tenetur accusantium molestiae quis saepe eligendi.,2025-01-10 23:10:59,Resolved,Quibusdam eius occaecati quae deserunt voluptas laudantium in eligendi magni voluptatibus rem alias consectetur laboriosam.,2025-01-11 23:10:59
CUST02322,5920,Slow Internet,Expedita voluptate optio autem placeat repellendus corporis rem rerum.,2025-04-12 03:47:33,Closed,Dolorum commodi exercitationem magni corporis eveniet facilis ea nihil excepturi harum assumenda.,2025-04-13 03:47:33
CUST02322,5921,Recharge Failure,Praesentium temporibus autem facilis adipisci tempora accusamus est doloremque facilis nostrum.,2024-09-30 12:18:20,Closed,Delectus ipsa pariatur laborum autem nesciunt quos voluptatem nam dolores nobis deserunt.,2024-10-07 12:18:20
CUST02323,5924,Network Issue,Facere debitis neque sit ratione soluta ipsum quia consectetur eos recusandae.,2025-04-12 02:41:45,In Progress,,
CUST02324,5926,Plan Change,Reiciendis facere dolore iure sed doloribus.,2025-06-03 01:55:47,Resolved,Sunt at nihil aspernatur id laudantium sed unde aliquam eum explicabo culpa quisquam.,2025-06-08 01:55:47
CUST02324,5927,Call Drop,Maxime officiis deserunt suscipit voluptatibus voluptates consectetur officia delectus nobis.,2026-05-08 21:31:45,In Progress,,
CUST02324,5928,Billing Issue,Nostrum fugiat placeat labore quibusdam eos autem aliquid temporibus animi.,2025-06-30 10:20:58,Open,,
CUST02324,5929,Slow Internet,Est ipsum rerum et quia maiores id cum quas temporibus quidem iusto tempora.,2025-12-02 03:37:58,Open,,
CUST02326,5932,Recharge Failure,Libero doloremque minima labore accusantium cum debitis.,2025-08-07 11:12:34,Open,,
CUST02326,5933,Slow Internet,Sunt officia voluptates rem sed explicabo id architecto nesciunt molestiae asperiores.,2025-11-07 08:30:14,Closed,Iusto similique doloribus repudiandae consequatur molestias ut.,2025-11-12 08:30:14
CUST02327,5934,Service Quality,Corporis minima corporis soluta eos aperiam optio ad adipisci eligendi veritatis ad ratione.,2025-02-15 05:13:27,Open,,
CUST02328,5936,Recharge Failure,Asperiores sequi mollitia debitis repellat voluptates porro voluptatibus deserunt.,2025-11-09 16:44:30,Closed,Ipsam facilis nobis excepturi earum asperiores officiis voluptatem consectetur similique quaerat ea amet quod.,2025-11-13 16:44:30
CUST02329,5939,Billing Issue,Eveniet expedita harum error laboriosam tempore ratione.,2024-12-26 08:04:34,Resolved,Assumenda aspernatur doloribus vero distinctio at adipisci similique facilis quod corrupti dolorem quos repellat aspernatur sit.,2024-12-30 08:04:34
CUST02330,5940,Billing Issue,Cumque iste quia nam modi illum.,2026-06-17 02:45:01,Closed,Adipisci sunt officia delectus officia illum alias eligendi atque mollitia.,2026-06-21 02:45:01
