customer_id,connection_number,broadband_plan,connection_type,speed_mbps,installation_date,status
CUST04460,BB00002206,Fiber 1499,Fiber,300,2024-03-13,Active
CUST00782,BB00002207,Fiber 499,Fiber,40,2024-03-18,Active
CUST01750,BB00002208,Fiber 799,Fiber,150,2024-04-25,Inactive
CUST03389,BB00002209,Fiber 699,Fiber,100,2025-02-10,Suspended
CUST04882,BB00002210,Fiber 999,Fiber,200,2024-09-08,Active
CUST00884,BB00002211,Fiber 1499,Fiber,300,2024-07-24,Inactive
CUST02945,BB00002212,Fiber 999,Fiber,200,2022-12-20,Suspended
CUST01092,BB00002213,Fiber 1999,Fiber,500,2023-10-21,Suspended
CUST04784,BB00002214,Fiber 1999,Fiber,500,2024-03-23,Active
CUST00532,BB00002215,Fiber 1499,Fiber,300,2022-07-13,Active
CUST04023,BB00002216,Fiber 699,Fiber,100,2024-08-04,Inactive
CUST04422,BB00002217,Fiber 1999,Fiber,500,2023-04-10,Inactive
CUST04099,BB00002218,Fiber 699,Fiber,100,2021-08-01,Suspended
CUST01728,BB00002219,Fiber 999,Fiber,200,2025-12-28,Active
CUST00611,BB00002220,Fiber 499,Fiber,40,2022-07-04,Inactive
CUST00571,BB00002221,Fiber 699,Fiber,100,2023-11-02,Inactive
CUST02672,BB00002222,Fiber 1999,Fiber,500,2022-02-04,Suspended
CUST03719,BB00002223,Fiber 799,Fiber,150,2021-08-19,Active
CUST00344,BB00002224,Fiber 999,Fiber,200,2022-10-19,Inactive
CUST03001,BB00002225,Fiber 499,Fiber,40,2024-09-14,Active
CUST03140,BB00002226,Fiber 1499,Fiber,300,2023-12-09,Suspended
CUST00435,BB00002227,Fiber 2499,Fiber,1000,2023-01-27,Inactive
CUST01904,BB00002228,Fiber 1499,Fiber,300,2024-03-30,Suspended
CUST03805,BB00002229,Fiber 1999,Fiber,500,2022-10-14,Inactive
CUST04777,BB00002230,Fiber 499,Fiber,40,2025-05-18,Active
CUST02070,BB00002231,Fiber 1999,Fiber,500,2025-10-24,Active
CUST01538,BB00002232,Fiber 799,Fiber,150,2022-07-09,Suspended
CUST02253,BB00002233,Fiber 2499,Fiber,1000,2025-09-15,Active
CUST02347,BB00002234,Fiber 799,Fiber,150,2025-08-31,Active
CUST01518,BB00002235,Fiber 499,Fiber,40,2024-01-18,Suspended
CUST00966,BB00002236,Fiber 2499,Fiber,1000,2025-03-01,Active
CUST04407,BB00002237,Fiber 1499,Fiber,300,2023-12-17,Inactive
CUST00529,BB00002238,Fiber 1999,Fiber,500,2021-07-30,Inactive
CUST00177,BB00002239,Fiber 799,Fiber,150,2022-02-15,Inactive
CUST03483,BB00002240,Fiber 999,Fiber,200,2024-11-18,Active
CUST02544,BB00002241,Fiber 799,Fiber,150,2025-01-02,Suspended
CUST04936,BB00002242,Fiber 2499,Fiber,1000,2024-11-18,Inactive
CUST00573,BB00002243,Fiber 699,Fiber,100,2021-08-12,Inactive
CUST02300,BB00002244,Fiber 999,Fiber,200,2024-08-14,Active
CUST03509,BB00002245,Fiber 1499,Fiber,300,2024-09-06,Suspended
CUST02460,BB00002246,Fiber 499,Fiber,40,2024-02-20,Inactive
CUST03610,BB00002247,Fiber 699,Fiber,100,2022-07-12,Inactive
CUST04555,BB00002248,Fiber 699,Fiber,100,2026-06-21,Inactive
CUST02209,BB00002249,Fiber 1499,Fiber,300,2025-01-08,Active
CUST04721,BB00002250,Fiber 2499,Fiber,1000,2021-10-14,Suspended
CUST02756,BB00002251,Fiber 499,Fiber,40,2022-08-06,Active
CUST00384,BB00002252,Fiber 1499,Fiber,300,2024-07-17,Inactive
CUST00853,BB00002253,Fiber 2499,Fiber,1000,2023-06-28,Active
CUST01881,BB00002254,Fiber 699,Fiber,100,2023-12-04,Active
CUST00371,BB00002255,Fiber 999,Fiber,200,2022-07-02,Inactive
CUST02379,BB00002256,Fiber 799,Fiber,150,2024-10-01,Active
CUST04324,BB00002257,Fiber 2499,Fiber,1000,2024-08-21,Active
CUST01106,BB00002258,Fiber 999,Fiber,200,2022-12-23,Inactive
CUST03414,BB00002259,Fiber 999,Fiber,200,2022-06-22,Suspended
CUST03947,BB00002260,Fiber 2499,Fiber,1000,2024-10-07,Active
CUST01337,BB00002261,Fiber 799,Fiber,150,2022-03-11,Inactive
CUST02190,BB00002262,Fiber 699,Fiber,100,2026-03-20,Suspended
CUST04595,BB00002263,Fiber 1499,Fiber,300,2023-04-05,Inactive
CUST02320,BB00002264,Fiber 1499,Fiber,300,2023-06-29,Active
CUST04706,BB00002265,Fiber 699,Fiber,100,2022-10-04,Inactive
CUST03711,BB00002266,Fiber 2499,Fiber,1000,2025-11-17,Active
CUST04849,BB00002267,Fiber 1999,Fiber,500,2024-04-17,Suspended
CUST01172,BB00002268,Fiber 1999,Fiber,500,2024-02-17,Active
CUST04326,BB00002269,Fiber 699,Fiber,100,2025-08-24,Suspended
CUST02695,BB00002270,Fiber 699,Fiber,100,2024-09-27,Suspended
CUST01423,BB00002271,Fiber 499,Fiber,40,2021-11-16,Suspended
CUST02342,BB00002272,Fiber 2499,Fiber,1000,2022-09-10,Active
CUST02652,BB00002273,Fiber 699,Fiber,100,2023-09-01,Inactive
CUST04156,BB00002274,Fiber 2499,Fiber,1000,2024-05-28,Inactive
CUST01465,BB00002275,Fiber 1999,Fiber,500,2024-09-27,Suspended
CUST00875,BB00002276,Fiber 499,Fiber,40,2022-05-09,Suspended
CUST03340,BB00002277,Fiber 999,Fiber,200,2023-04-25,Inactive
CUST04341,BB00002278,Fiber 999,Fiber,200,2025-03-06,Active
CUST01252,BB00002279,Fiber 1499,Fiber,300,2022-02-22,Inactive
CUST02349,BB00002280,Fiber 2499,Fiber,1000,2021-07-16,Suspended
CUST00841,BB00002281,Fiber 699,Fiber,100,2022-12-04,Inactive
CUST04569,BB00002282,Fiber 699,Fiber,100,2022-02-05,Inactive
CUST00582,BB00002283,Fiber 699,Fiber,100,2025-03-03,Active
CUST00205,BB00002284,Fiber 799,Fiber,150,2022-05-25,Active
CUST01642,BB00002285,Fiber 999,Fiber,200,2022-03-13,Suspended
CUST02015,BB00002286,Fiber 2499,Fiber,1000,2022-10-28,Suspended
CUST00906,BB00002287,Fiber 499,Fiber,40,2024-09-25,Suspended
CUST00632,BB00002288,Fiber 1999,Fiber,500,2024-04-16,Active
CUST03365,BB00002289,Fiber 999,Fiber,200,2023-04-08,Active
CUST01975,BB00002290,Fiber 699,Fiber,100,2022-04-19,Suspended
CUST00163,BB00002291,Fiber 2499,Fiber,1000,2023-08-12,Inactive
CUST03173,BB00002292,Fiber 499,Fiber,40,2023-11-18,Active
CUST03613,BB00002293,Fiber 1999,Fiber,500,2024-03-30,Suspended
CUST04676,BB00002294,Fiber 699,Fiber,100,2022-10-03,Suspended
CUST00618,BB00002295,Fiber 1499,Fiber,300,2022-03-24,Active
CUST04069,BB00002296,Fiber 2499,Fiber,1000,2021-08-19,Inactive
CUST01432,BB00002297,Fiber 999,Fiber,200,2024-04-23,Suspended
CUST00548,BB00002298,Fiber 699,Fiber,100,2026-03-23,Suspended
CUST03335,BB00002299,Fiber 1999,Fiber,500,2022-07-08,Active
CUST04547,BB00002300,Fiber 799,Fiber,150,2025-06-09,Inactive
CUST04224,BB00002301,Fiber 799,Fiber,150,2024-08-29,Inactive
CUST02388,BB00002302,Fiber 499,Fiber,40,2026-02-13,Inactive
CUST04244,BB00002303,Fiber 499,Fiber,40,2025-05-01,Suspended
CUST03996,BB00002304,Fiber 499,Fiber,40,2023-09-27,Inactive
CUST04066,BB00002305,Fiber 799,Fiber,150,2025-07-07,Active
CUST01862,BB00002306,Fiber 799,Fiber,150,2021-07-26,Active
CUST00641,BB00002307,Fiber 2499,Fiber,1000,2023-07-21,Inactive
CUST03903,BB00002308,Fiber 699,Fiber,100,2023-04-18,Suspended
CUST00638,BB00002309,Fiber 999,Fiber,200,2022-06-18,Suspended
CUST04263,BB00002310,Fiber 799,Fiber,150,2023-08-02,Suspended
CUST03911,BB00002311,Fiber 999,Fiber,200,2022-11-02,Inactive
CUST02987,BB00002312,Fiber 499,Fiber,40,2022-11-27,Suspended
CUST02097,BB00002313,Fiber 799,Fiber,150,2022-03-25,Suspended
CUST04612,BB00002314,Fiber 1999,Fiber,500,2024-07-10,Inactive
CUST03076,BB00002315,Fiber 799,Fiber,150,2026-04-07,Inactive
CUST03675,BB00002316,Fiber 999,Fiber,200,2023-07-04,Inactive
CUST02842,BB00002317,Fiber 1999,Fiber,500,2022-04-27,Active
CUST00922,BB00002318,Fiber 699,Fiber,100,2023-03-09,Active
CUST00547,BB00002319,Fiber 499,Fiber,40,2025-01-26,Active
CUST03667,BB00002320,Fiber 499,Fiber,40,2023-10-28,Suspended
CUST01901,BB00002321,Fiber 999,Fiber,200,2021-10-14,Suspended
CUST02029,BB00002322,Fiber 1499,Fiber,300,2025-12-05,Active
CUST02302,BB00002323,Fiber 499,Fiber,40,2025-09-06,Suspended
CUST01886,BB00002324,Fiber 1499,Fiber,300,2024-11-22,Inactive
CUST01643,BB00002325,Fiber 1499,Fiber,300,2023-02-12,Inactive
CUST03510,BB00002326,Fiber 1499,Fiber,300,2025-03-24,Inactive
CUST04810,BB00002327,Fiber 1999,Fiber,500,2023-03-11,Suspended
CUST02098,BB00002328,Fiber 499,Fiber,40,2022-08-13,Inactive
CUST04358,BB00002329,Fiber 2499,Fiber,1000,2023-03-21,Suspended
CUST03789,BB00002330,Fiber 1999,Fiber,500,2022-01-29,Active
CUST04495,BB00002331,Fiber 699,Fiber,100,2023-03-11,Inactive
CUST04968,BB00002332,Fiber 999,Fiber,200,2023-12-30,Suspended
CUST00837,BB00002333,Fiber 1499,Fiber,300,2022-11-30,Active
CUST00602,BB00002334,Fiber 999,Fiber,200,2021-11-26,Suspended
CUST02185,BB00002335,Fiber 799,Fiber,150,2025-04-08,Inactive
CUST03866,BB00002336,Fiber 1999,Fiber,500,2023-02-21,Inactive
CUST02482,BB00002337,Fiber 2499,Fiber,1000,2023-06-12,Inactive
CUST04308,BB00002338,Fiber 699,Fiber,100,2025-01-10,Active
CUST01583,BB00002339,Fiber 1499,Fiber,300,2022-10-28,Active
CUST04267,BB00002340,Fiber 1999,Fiber,500,2021-06-29,Inactive
CUST02534,BB00002341,Fiber 999,Fiber,200,2025-04-10,Inactive
CUST02726,BB00002342,Fiber 699,Fiber,100,2024-09-03,Inactive
CUST01071,BB00002343,Fiber 2499,Fiber,1000,2023-10-21,Active
CUST01776,BB00002344,Fiber 1999,Fiber,500,2025-06-19,Active
CUST04809,BB00002345,Fiber 2499,Fiber,1000,2022-01-16,Active
CUST01284,BB00002346,Fiber 1999,Fiber,500,2026-06-06,Inactive
CUST03051,BB00002347,Fiber 1999,Fiber,500,2025-10-06,Suspended
CUST04754,BB00002348,Fiber 1999,Fiber,500,2024-07-06,Inactive
CUST01837,BB00002349,Fiber 499,Fiber,40,2022-04-19,Suspended
CUST04243,BB00002350,Fiber 1499,Fiber,300,2026-03-21,Active
CUST01020,BB00002351,Fiber 1499,Fiber,300,2025-11-18,Active
CUST04134,BB00002352,Fiber 499,Fiber,40,2022-08-31,Inactive
CUST01327,BB00002353,Fiber 999,Fiber,200,2023-10-17,Suspended
CUST00476,BB00002354,Fiber 499,Fiber,40,2025-07-29,Inactive
CUST04272,BB00002355,Fiber 2499,Fiber,1000,2024-12-24,Active
CUST01652,BB00002356,Fiber 2499,Fiber,1000,2025-08-04,Suspended
CUST03999,BB00002357,Fiber 799,Fiber,150,2023-04-02,Inactive
CUST04468,BB00002358,Fiber 699,Fiber,100,2024-08-26,Active
CUST02611,BB00002359,Fiber 999,Fiber,200,2024-09-30,Active
CUST02477,BB00002360,Fiber 999,Fiber,200,2022-11-08,Suspended
CUST02584,BB00002361,Fiber 1499,Fiber,300,2024-05-29,Suspended
CUST01374,BB00002362,Fiber 999,Fiber,200,2022-08-30,Active
CUST00740,BB00002363,Fiber 699,Fiber,100,2022-01-23,Suspended
CUST03619,BB00002364,Fiber 1499,Fiber,300,2024-01-03,Suspended
CUST02441,BB00002365,Fiber 999,Fiber,200,2022-05-06,Suspended
CUST00868,BB00002366,Fiber 1499,Fiber,300,2026-06-25,Suspended
CUST01141,BB00002367,Fiber 699,Fiber,100,2025-12-03,Active
CUST00998,BB00002368,Fiber 1999,Fiber,500,2025-04-26,Inactive
CUST01338,BB00002369,Fiber 2499,Fiber,1000,2024-06-03,Inactive
CUST00542,BB00002370,Fiber 699,Fiber,100,2026-02-09,Active
CUST01100,BB00002371,Fiber 1499,Fiber,300,2025-01-14,Suspended
CUST01133,BB00002372,Fiber 2499,Fiber,1000,2025-04-29,Inactive
CUST04065,BB00002373,Fiber 1999,Fiber,500,2025-09-09,Inactive
CUST02716,BB00002374,Fiber 1499,Fiber,300,2024-01-14,Inactive
CUST02259,BB00002375,Fiber 499,Fiber,40,2021-10-01,Suspended
CUST04751,BB00002376,Fiber 2499,Fiber,1000,2022-11-18,Suspended
CUST00060,BB00002377,Fiber 799,Fiber,150,2026-01-02,Suspended
CUST02884,BB00002378,Fiber 699,Fiber,100,2022-11-02,Inactive
CUST01939,BB00002379,Fiber 499,Fiber,40,2022-04-22,Inactive
CUST02577,BB00002380,Fiber 799,Fiber,150,2025-05-01,Active
CUST04937,BB00002381,Fiber 999,Fiber,200,2022-07-09,Inactive
CUST01079,BB00002382,Fiber 999,Fiber,200,2024-06-25,Suspended
CUST03250,BB00002383,Fiber 999,Fiber,200,2023-01-19,Suspended
CUST03128,BB00002384,Fiber 699,Fiber,100,2023-06-05,Suspended
CUST02489,BB00002385,Fiber 499,Fiber,40,2025-07-23,Suspended
CUST00941,BB00002386,Fiber 999,Fiber,200,2025-05-01,Active
CUST01081,BB00002387,Fiber 699,Fiber,100,2025-12-23,Inactive
CUST00188,BB00002388,Fiber 499,Fiber,40,2025-02-19,Inactive
CUST02635,BB00002389,Fiber 499,Fiber,40,2022-06-28,Inactive
CUST02086,BB00002390,Fiber 799,Fiber,150,2023-07-13,Suspended
CUST02250,BB00002391,Fiber 999,Fiber,200,2023-06-14,Suspended
CUST04891,BB00002392,Fiber 1499,Fiber,300,2022-11-24,Suspended
CUST02024,BB00002393,Fiber 999,Fiber,200,2023-06-03,Active
CUST03540,BB00002394,Fiber 2499,Fiber,1000,2025-12-08,Inactive
CUST04049,BB00002395,Fiber 799,Fiber,150,2025-08-26,Suspended
CUST03607,BB00002396,Fiber 499,Fiber,40,2023-12-01,Active
CUST00227,BB00002397,Fiber 1999,Fiber,500,2025-01-17,Suspended
CUST04848,BB00002398,Fiber 999,Fiber,200,2022-09-17,Inactive
CUST01930,BB00002399,Fiber 1999,Fiber,500,2026-02-20,Inactive
CUST03056,BB00002400,Fiber 1999,Fiber,500,2023-05-03,Inactive
CUST04490,BB00002401,Fiber 999,Fiber,200,2025-02-28,Active
CUST01405,BB00002402,Fiber 799,Fiber,150,2025-10-19,Suspended
CUST02180,BB00002403,Fiber 699,Fiber,100,2025-05-31,Active
CUST00698,BB00002404,Fiber 799,Fiber,150,2023-01-29,Inactive
CUST01125,BB00002405,Fiber 699,Fiber,100,2022-07-17,Inactive
CUST03362,BB00002406,Fiber 699,Fiber,100,2022-06-08,Active
CUST04136,BB00002407,Fiber 1499,Fiber,300,2023-02-08,Active
CUST01779,BB00002408,Fiber 999,Fiber,200,2023-02-22,Suspended
CUST02859,BB00002409,Fiber 499,Fiber,40,2024-01-15,Active
CUST01038,BB00002410,Fiber 1999,Fiber,500,2026-02-14,Active
CUST04457,BB00002411,Fiber 2499,Fiber,1000,2025-10-23,Inactive
CUST02257,BB00002412,Fiber 499,Fiber,40,2026-05-22,Active
CUST00314,BB00002413,Fiber 2499,Fiber,1000,2025-09-25,Suspended
CUST02282,BB00002414,Fiber 1499,Fiber,300,2025-10-28,Inactive
CUST01417,BB00002415,Fiber 699,Fiber,100,2023-06-28,Active
CUST01037,BB00002416,Fiber 999,Fiber,200,2022-08-07,Active
CUST02160,BB00002417,Fiber 499,Fiber,40,2023-04-14,Suspended
CUST04164,BB00002418,Fiber 1999,Fiber,500,2022-11-10,Active
CUST01755,BB00002419,Fiber 799,Fiber,150,2023-02-17,Suspended
CUST03113,BB00002420,Fiber 2499,Fiber,1000,2024-10-23,Suspended
CUST02814,BB00002421,Fiber 1499,Fiber,300,2025-08-17,Inactive
CUST02699,BB00002422,Fiber 1999,Fiber,500,2025-12-26,Suspended
CUST03208,BB00002423,Fiber 1999,Fiber,500,2021-09-30,Suspended
CUST04351,BB00002424,Fiber 1499,Fiber,300,2025-08-08,Inactive
CUST03432,BB00002425,Fiber 799,Fiber,150,2024-11-01,Suspended
CUST01507,BB00002426,Fiber 2499,Fiber,1000,2025-04-02,Inactive
CUST01924,BB00002427,Fiber 2499,Fiber,1000,2022-11-08,Suspended
CUST00449,BB00002428,Fiber 699,Fiber,100,2024-07-07,Inactive
CUST04129,BB00002429,Fiber 799,Fiber,150,2022-12-25,Inactive
CUST02529,BB00002430,Fiber 499,Fiber,40,2024-01-25,Inactive
CUST04970,BB00002431,Fiber 999,Fiber,200,2026-06-16,Active
CUST02790,BB00002432,Fiber 1499,Fiber,300,2026-01-25,Suspended
CUST00362,BB00002433,Fiber 2499,Fiber,1000,2024-06-05,Inactive
CUST02184,BB00002434,Fiber 1499,Fiber,300,2025-05-26,Active
CUST01135,BB00002435,Fiber 1999,Fiber,500,2025-02-16,Active
CUST03881,BB00002436,Fiber 999,Fiber,200,2021-12-17,Active
CUST02156,BB00002437,Fiber 1499,Fiber,300,2026-04-17,Inactive
CUST01831,BB00002438,Fiber 499,Fiber,40,2022-12-08,Active
CUST01054,BB00002439,Fiber 799,Fiber,150,2021-10-15,Active
CUST00023,BB00002440,Fiber 799,Fiber,150,2024-03-23,Active
CUST02067,BB00002441,Fiber 2499,Fiber,1000,2023-10-04,Suspended
CUST01654,BB00002442,Fiber 499,Fiber,40,2025-04-17,Inactive
CUST02588,BB00002443,Fiber 799,Fiber,150,2023-11-18,Inactive
CUST03211,BB00002444,Fiber 699,Fiber,100,2023-03-25,Inactive
CUST04303,BB00002445,Fiber 1499,Fiber,300,2023-09-30,Active
CUST04037,BB00002446,Fiber 499,Fiber,40,2022-10-23,Active
CUST02326,BB00002447,Fiber 2499,Fiber,1000,2023-12-06,Inactive
CUST00461,BB00002448,Fiber 2499,Fiber,1000,2023-09-22,Suspended
CUST01068,BB00002449,Fiber 999,Fiber,200,2026-03-25,Inactive
CUST00088,BB00002450,Fiber 1999,Fiber,500,2025-01-07,Suspended
CUST01431,BB00002451,Fiber 699,Fiber,100,2025-10-30,Active
CUST02648,BB00002452,Fiber 499,Fiber,40,2025-03-05,Suspended
CUST00283,BB00002453,Fiber 1499,Fiber,300,2025-10-17,Suspended
CUST00463,BB00002454,Fiber 799,Fiber,150,2024-10-23,Active
CUST00213,BB00002455,Fiber 999,Fiber,200,2026-03-10,Suspended
CUST02500,BB00002456,Fiber 1499,Fiber,300,2025-08-27,Suspended
CUST01369,BB00002457,Fiber 499,Fiber,40,2021-09-27,Active
CUST00235,BB00002458,Fiber 1499,Fiber,300,2023-07-19,Active
CUST02771,BB00002459,Fiber 499,Fiber,40,2024-06-16,Suspended
CUST00598,BB00002460,Fiber 499,Fiber,40,2021-07-25,Inactive
CUST04421,BB00002461,Fiber 1999,Fiber,500,2024-08-18,Inactive
CUST02251,BB00002462,Fiber 499,Fiber,40,2026-03-28,Active
CUST04032,BB00002463,Fiber 999,Fiber,200,2022-04-22,Active
CUST02284,BB00002464,Fiber 799,Fiber,150,2025-02-11,Suspended
CUST00663,BB00002465,Fiber 2499,Fiber,1000,2025-12-15,Inactive
CUST04964,BB00002466,Fiber 1499,Fiber,300,2021-10-11,Suspended
CUST02286,BB00002467,Fiber 1499,Fiber,300,2022-01-05,Active
CUST04717,BB00002468,Fiber 999,Fiber,200,2022-08-21,Active
CUST03194,BB00002469,Fiber 499,Fiber,40,2022-02-02,Suspended
CUST02504,BB00002470,Fiber 2499,Fiber,1000,2024-09-28,Inactive
CUST04044,BB00002471,Fiber 1499,Fiber,300,2023-06-12,Suspended
CUST00780,BB00002472,Fiber 699,Fiber,100,2022-01-07,Active
CUST04020,BB00002473,Fiber 699,Fiber,100,2026-03-16,Suspended
CUST03427,BB00002474,Fiber 499,Fiber,40,2023-01-08,Suspended
CUST04307,BB00002475,Fiber 1999,Fiber,500,2023-12-31,Suspended
CUST03197,BB00002476,Fiber 999,Fiber,200,2021-11-07,Active
CUST04836,BB00002477,Fiber 799,Fiber,150,2024-08-04,Active
CUST00686,BB00002478,Fiber 1499,Fiber,300,2024-09-05,Inactive
CUST03170,BB00002479,Fiber 699,Fiber,100,2025-01-14,Inactive
CUST03927,BB00002480,Fiber 1499,Fiber,300,2024-08-09,Active
CUST03435,BB00002481,Fiber 799,Fiber,150,2021-12-29,Active
CUST02172,BB00002482,Fiber 499,Fiber,40,2022-04-23,Inactive
CUST03690,BB00002483,Fiber 1999,Fiber,500,2025-03-22,Inactive
CUST01851,BB00002484,Fiber 1999,Fiber,500,2024-05-22,Suspended
CUST00488,BB00002485,Fiber 1999,Fiber,500,2025-11-17,Active
CUST01689,BB00002486,Fiber 499,Fiber,40,2025-05-14,Active
CUST02231,BB00002487,Fiber 2499,Fiber,1000,2024-01-17,Active
CUST03265,BB00002488,Fiber 1499,Fiber,300,2025-08-12,Suspended
CUST02321,BB00002489,Fiber 499,Fiber,40,2024-12-29,Inactive
CUST00783,BB00002490,Fiber 699,Fiber,100,2021-09-30,Suspended
CUST00522,BB00002491,Fiber 999,Fiber,200,2023-09-10,Inactive
CUST00523,BB00002492,Fiber 1499,Fiber,300,2022-04-07,Suspended
CUST02838,BB00002493,Fiber 1499,Fiber,300,2022-07-16,Inactive
CUST04540,BB00002494,Fiber 1499,Fiber,300,2022-01-10,Inactive
CUST02399,BB00002495,Fiber 2499,Fiber,1000,2025-05-19,Active
CUST02208,BB00002496,Fiber 699,Fiber,100,2022-01-03,Active
CUST03478,BB00002497,Fiber 2499,Fiber,1000,2021-08-13,Inactive
CUST03553,BB00002498,Fiber 799,Fiber,150,2025-09-22,Active
CUST04088,BB00002499,Fiber 799,Fiber,150,2025-04-21,Suspended
CUST02823,BB00002500,Fiber 1499,Fiber,300,2022-12-15,Inactive
